number,code,Type
360,"import concurrent.futures

def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    with concurrent.futures.ThreadPoolExecutor(max_workers=2) as var3:
        var4 = var3.submit(lambda: var5(var1, var2, 1))
        var6 = var3.submit(lambda: var5(var1, var2, 2))
        var7, var8 = var4.result()
        var9, var10 = var6.result()
    if var7 < var9:
        return (var7, var8)
    else:
        return (var9, var10)

def var5(var1, var2, var11):
    if var11 >= var2:
        return (0, [])
    if var11 == var2 - 1:
        return (var1[var11], [var11 + 1])
    var7, var8 = var5(var1, var2, var11 + 1)
    var9, var10 = var5(var1, var2, var11 + 2)
    if var7 + var1[var11] < var9 + var1[var11]:
        return (var7 + var1[var11], [var11 + 1] + var8)
    else:
        return (var9 + var1[var11], [var11 + 2] + var10)",Grasshopper
361,"def var0(var1):
    var2 = len(var1)
    var3 = {}

    def var4(var5):
        if var5 >= var2:
            return (0, [])
        if var5 in var3:
            return var3[var5]
        var6, var7 = var4(var5 + 1)
        var8, var9 = var4(var5 + 2)
        if var6 + var1[var5] < var8 + var1[var5]:
            var3[var5] = (var6 + var1[var5], [var5 + 1] + var7)
        else:
            var3[var5] = (var8 + var1[var5], [var5 + 2] + var9)
        return var3[var5]
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var10, var11 = var4(0)
    return (var10, var11)",Grasshopper
362,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = [[] for var5 in range(var2)]
    var3[0] = var1[0]
    var4[0] = [1]
    var3[1] = var1[1]
    var4[1] = [2]
    for var6 in range(2, var2):
        if var3[var6 - 1] + var1[var6] < var3[var6 - 2] + var1[var6]:
            var3[var6] = var3[var6 - 1] + var1[var6]
            var4[var6] = [var6 + 1] + var4[var6 - 1]
        else:
            var3[var6] = var3[var6 - 2] + var1[var6]
            var4[var6] = [var6 + 2] + var4[var6 - 2]
    return (var3[var2 - 1], var4[var2 - 1])",Grasshopper
363,"def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = var1[0]
    var4 = var1[1]
    for var5 in range(2, var2):
        var6 = min(var4 + var1[var5], var3 + var1[var5])
        var3 = var4
        var4 = var6
    var7 = []
    var5 = var2 - 1
    while var5 >= 0:
        if var5 == 0:
            var7 = [1] + var7
            break
        if var5 == 1:
            var7 = [2] + var7
            break
        if var4 + var1[var5] < var3 + var1[var5]:
            var7 = [var5 + 1] + var7
            var3 = var4
            var4 = var4 + var1[var5]
            var5 -= 1
        else:
            var7 = [var5 + 2] + var7
            var4 = var3
            var3 = var3 + var1[var5]
            var5 -= 2
    return (var4, var7)",Grasshopper
364,"def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    for var3 in range(2, var2):
        var1[var3] += min(var1[var3 - 1], var1[var3 - 2])
    var4 = []
    var3 = var2 - 1
    while var3 >= 0:
        if var3 == 0:
            var4 = [1] + var4
            break
        if var3 == 1:
            var4 = [2] + var4
            break
        if var1[var3 - 1] < var1[var3 - 2]:
            var4 = [var3 + 1] + var4
            var3 -= 1
        else:
            var4 = [var3 + 2] + var4
            var3 -= 2
    return (var1[var2 - 1], var4)",Grasshopper
365,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = [None] * var2
    var3[0] = var1[0]
    var3[1] = var1[1]
    var4[1] = 0
    for var5 in range(2, var2):
        if var3[var5 - 1] + var1[var5] < var3[var5 - 2] + var1[var5]:
            var3[var5] = var3[var5 - 1] + var1[var5]
            var4[var5] = var5 - 1
        else:
            var3[var5] = var3[var5 - 2] + var1[var5]
            var4[var5] = var5 - 2
    var6 = []
    var7 = var2 - 1
    while var7 is not None:
        var6.append(var7 + 1)
        var7 = var4[var7]
    return (var3[var2 - 1], var6[::-1])",Grasshopper
366,"def var0(var1):

    def var2(var3, var4):
        if var3 >= len(var1):
            yield (0, var4)
        else:
            for var5 in [1, 2]:
                var6 = var3 + var5
                yield (var1[var3] + (yield from var2(var6, var4 + [var6 + 1])))
    var7 = float('inf')
    var8 = []
    for var9, var10 in var2(0, []):
        if var9 < var7:
            var7 = var9
            var8 = var10
    return (var7, var8)",Grasshopper
367,"from functools import reduce

def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = reduce(lambda var4, var5: var4 + [min(var4[-1] + var1[var5], var4[-2] + var1[var5])], range(2, var2), [var1[0], var1[1]])
    var6 = []
    var5 = var2 - 1
    while var5 >= 0:
        if var5 == 0:
            var6 = [1] + var6
            break
        if var5 == 1:
            var6 = [2] + var6
            break
        if var3[var5 - 1] < var3[var5 - 2]:
            var6 = [var5 + 1] + var6
            var5 -= 1
        else:
            var6 = [var5 + 2] + var6
            var5 -= 2
    return (var3[-1], var6)",Grasshopper
368,"import numpy as np

def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (np.sum(var1), list(range(1, var2 + 1)))
    var3 = np.zeros(var2)
    var3[0] = var1[0]
    var3[1] = var1[1]
    for var4 in range(2, var2):
        var3[var4] = var1[var4] + min(var3[var4 - 1], var3[var4 - 2])
    var5 = []
    var4 = var2 - 1
    while var4 >= 0:
        if var4 == 0:
            var5 = [1] + var5
            break
        if var4 == 1:
            var5 = [2] + var5
            break
        if var3[var4 - 1] < var3[var4 - 2]:
            var5 = [var4 + 1] + var5
            var4 -= 1
        else:
            var5 = [var4 + 2] + var5
            var4 -= 2
    return (var3[var2 - 1], var5)",Grasshopper
369,"def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = [0] * var2
    var3[0] = var1[0]
    var3[1] = var1[1]
    for var4 in range(2, var2):
        var3[var4] = var1[var4] + min(var3[var4 - 1], var3[var4 - 2])
        if var3[var4] >= 1000000:
            break
    var5 = []
    var4 = var2 - 1
    while var4 >= 0:
        if var4 == 0:
            var5 = [1] + var5
            break
        if var4 == 1:
            var5 = [2] + var5
            break
        if var3[var4 - 1] < var3[var4 - 2]:
            var5 = [var4 + 1] + var5
            var4 -= 1
        else:
            var5 = [var4 + 2] + var5
            var4 -= 2
    return (var3[var2 - 1], var5)",Grasshopper
370,"def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = [0] * var2
    var3[0] = var1[0]
    var3[1] = var1[1]
    for var4 in range(2, var2):
        var3[var4] = var1[var4] + min(var3[var4 - 1], var3[var4 - 2])
    var5 = []
    var4 = var2 - 1
    while var4 >= 0:
        if var4 == 0:
            var5 = [1] + var5
            break
        if var4 == 1:
            var5 = [2] + var5
            break
        if var3[var4 - 1] < var3[var4 - 2]:
            var5 = [var4 + 1] + var5
            var4 -= 1
        else:
            var5 = [var4 + 2] + var5
            var4 -= 2
    return (var3[var2 - 1], var5)",Grasshopper
371,"def var0(var1):
    var2 = len(var1)
    var3 = {}
    var4 = {}

    def var5(var6):
        if var6 >= var2:
            return (0, [])
        if var6 in var3:
            return var3[var6]
        var7, var8 = var5(var6 + 1)
        var9, var10 = var5(var6 + 2)
        if var7 + var1[var6] < var9 + var1[var6]:
            var3[var6] = (var7 + var1[var6], [var6 + 1] + var8)
            var4[var6] = var6 + 1
        else:
            var3[var6] = (var9 + var1[var6], [var6 + 2] + var10)
            var4[var6] = var6 + 2
        return var3[var6]
    var11, var12 = var5(0)
    return (var11, var12)",Grasshopper
372,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = [0] * var2
    var3[0] = var1[0]
    var3[1] = var1[1]
    var4[1] = 0
    for var5 in range(2, var2):
        if var3[var5 - 1] < var3[var5 - 2]:
            var3[var5] = var3[var5 - 1] + var1[var5]
            var4[var5] = var5 - 1
        else:
            var3[var5] = var3[var5 - 2] + var1[var5]
            var4[var5] = var5 - 2
    var6 = var2 - 1
    var7 = [var6 + 1]
    while var6 > 0:
        var6 = var4[var6]
        var7.append(var6 + 1)
    return (var3[var2 - 1], var7[::-1])",Grasshopper
373,"def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1[:var2]), list(range(1, var2 + 1)))
    var3 = [0, 0]
    var4 = [0, 0]
    for var5 in range(2, var2):
        if var3[0] + var1[var5] < var3[1] + var1[var5]:
            var3[1] = var3[0] + var1[var5]
            var4[1] = var5
        else:
            var3[1] = var3[1] + var1[var5]
            var4[1] = var5
        var3[0], var3[1] = (var3[1], var3[0])
    var6 = [var2]
    var7 = var2 - 1
    return (var3[1], var6)",Grasshopper
374,"def var0(var1):
    var2 = len(var1)
    for var3 in range(2, var2):
        var1[var3] += min(var1[var3 - 1], var1[var3 - 2])
    var4 = [var2]
    var3 = var2 - 1
    while var3 > 0:
        if var3 == 1:
            var4.append(0)
            break
        if var1[var3 - 1] < var1[var3 - 2]:
            var4.append(var3 - 1)
            var3 = var3 - 1
        else:
            var4.append(var3 - 2)
            var3 = var3 - 2
    return (var1[var2 - 1], var4[::-1])",Grasshopper
375,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = [None] * var2
    var3[1] = var1[1]
    for var5 in range(2, var2):
        if var3[var5 - 1] < var3[var5 - 2]:
            var3[var5] = var3[var5 - 1] + var1[var5]
            var4[var5] = var5 - 1
        else:
            var3[var5] = var3[var5 - 2] + var1[var5]
            var4[var5] = var5 - 2
    var6 = []
    var7 = var2 - 1
    while var7 is not None:
        var6.append(var7 + 1)
        var7 = var4[var7]
    return (var3[var2 - 1], var6[::-1])",Grasshopper
376,"def var0(var1):

    def var2(var3, var4, var5):
        if var3 >= len(var1):
            yield (var4, var5)
        else:
            yield from var2(var3 + 1, var4 + var1[var3], var5 + [var3 + 1])
            yield from var2(var3 + 2, var4 + var1[var3], var5 + [var3 + 1, var3 + 2])
    var6 = list(var2(0, 0, []))
    return min(var6, key=lambda var7: var7[0])",Grasshopper
377,"from functools import reduce

def var0(var1):
    var2 = len(var1)
    var3 = reduce(lambda var4, var5: var4 + [min(var4[-1] + var1[var5], (var4[-2] if var5 > 1 else float('inf')) + var1[var5])], range(2, var2), [0, var1[0] if var2 > 0 else 0, var1[1] if var2 > 1 else 0])
    var6 = []
    var5 = var2 - 1
    while var5 > 0:
        var6.append(var5 + 1)
        if var5 == 1:
            var5 = 0
        elif var3[var5] == var3[var5 - 1] + var1[var5]:
            var5 = var5 - 1
        else:
            var5 = var5 - 2
    return (var3[-1], var6[::-1])",Grasshopper
378,"import numpy as np

def var0(var1):
    var2 = len(var1)
    var3 = np.zeros(var2)
    var3[1] = var1[1]
    for var4 in range(2, var2):
        var3[var4] = min(var3[var4 - 1], var3[var4 - 2]) + var1[var4]
    var5 = [var2]
    var4 = var2 - 1
    while var4 > 0:
        if var4 == 1:
            var5.append(0)
            break
        if var3[var4] == var3[var4 - 1] + var1[var4]:
            var5.append(var4 - 1)
            var4 = var4 - 1
        else:
            var5.append(var4 - 2)
            var4 = var4 - 2
    return (var3[var2 - 1], var5[::-1])",Grasshopper
379,"def var0(var1):
    var2 = len(var1)
    if var2 <= 1:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = [0] * var2
    var3[0] = var1[0]
    var3[1] = var1[1]
    for var4 in range(2, var2):
        var3[var4] = min(var3[var4 - 1], var3[var4 - 2]) + var1[var4]
    var5 = [var2]
    var4 = var2 - 1
    while var4 > 0:
        var5.append(var4)
        if var4 == 1:
            var4 = 0
        elif var3[var4] == var3[var4 - 1] + var1[var4]:
            var4 = var4 - 1
        else:
            var4 = var4 - 2
    return (var3[var2 - 1], var5[::-1])",Grasshopper
380,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var3[1] = var1[1]
    for var4 in range(2, var2):
        var3[var4] = min(var3[var4 - 1] + var1[var4], var3[var4 - 2] + var1[var4])
    var5 = [var2]
    var4 = var2 - 1
    while var4 > 0:
        var5.append(var4)
        if var4 == 1:
            var4 = 0
        elif var3[var4] == var3[var4 - 1] + var1[var4]:
            var4 = var4 - 1
        else:
            var4 = var4 - 2
    return (var3[var2 - 1], var5[::-1])",Grasshopper
381,"def var0(var1):
    var2 = len(var1)
    var3 = {}

    def var4(var5):
        if var5 >= var2:
            return (0, [])
        if var5 in var3:
            return var3[var5]
        var6, var7 = var4(var5 + 1)
        var8, var9 = var4(var5 + 2)
        if var6 + var1[var5] < var8 + var1[var5]:
            var3[var5] = (var6 + var1[var5], [var5 + 1] + var7)
        else:
            var3[var5] = (var8 + var1[var5], [var5 + 2] + var9)
        return var3[var5]
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    return var4(0)",Grasshopper
382,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = [[] for var5 in range(var2)]
    var3[var2 - 1] = var1[var2 - 1]
    var4[var2 - 1] = [var2]
    if var2 > 1:
        var3[var2 - 2] = var1[var2 - 2] + var1[var2 - 1]
        var4[var2 - 2] = [var2 - 1, var2]
    for var6 in range(var2 - 3, -1, -1):
        if var3[var6 + 1] + var1[var6] < var3[var6 + 2] + var1[var6]:
            var3[var6] = var3[var6 + 1] + var1[var6]
            var4[var6] = [var6 + 1] + var4[var6 + 1]
        else:
            var3[var6] = var3[var6 + 2] + var1[var6]
            var4[var6] = [var6 + 2] + var4[var6 + 2]
    return (var3[0], var4[0])",Grasshopper
383,"def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = [0, 0]
    var4 = [[], []]
    var3[0] = var1[var2 - 1]
    var4[0] = [var2]
    var3[1] = var1[var2 - 2] + var1[var2 - 1]
    var4[1] = [var2 - 1, var2]
    for var5 in range(var2 - 3, -1, -1):
        if var3[0] + var1[var5] < var3[1] + var1[var5]:
            var3[1] = var3[0] + var1[var5]
            var4[1] = [var5 + 1] + var4[0]
        else:
            var3[0] = var3[1] + var1[var5]
            var4[0] = [var5 + 2] + var4[1]
    return (var3[0], var4[0])",Grasshopper
384,"def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = var1[:]
    var3[var2 - 1] = var1[var2 - 1]
    if var2 > 1:
        var3[var2 - 2] = var1[var2 - 2] + var1[var2 - 1]
    for var4 in range(var2 - 3, -1, -1):
        var3[var4] = var1[var4] + min(var3[var4 + 1], var3[var4 + 2])
    var5 = []
    var6 = 0
    while var6 < var2 - 1:
        if var3[var6 + 1] < var3[var6 + 2]:
            var5.append(var6 + 1)
            var6 += 1
        else:
            var5.append(var6 + 2)
            var6 += 2
    var5.append(var2)
    return (var3[0], [var7 + 1 for var7 in var5])",Grasshopper
385,"def var0(var1):
    var2 = len(var1)
    var3 = [0] * var2
    var4 = [0] * var2
    var3[var2 - 1] = var1[var2 - 1]
    if var2 > 1:
        var3[var2 - 2] = var1[var2 - 2] + var1[var2 - 1]
        var4[var2 - 2] = var2 - 1
    for var5 in range(var2 - 3, -1, -1):
        if var3[var5 + 1] + var1[var5] < var3[var5 + 2] + var1[var5]:
            var3[var5] = var3[var5 + 1] + var1[var5]
            var4[var5] = var5 + 1
        else:
            var3[var5] = var3[var5 + 2] + var1[var5]
            var4[var5] = var5 + 2
    var6 = []
    var7 = 0
    while var7 < var2:
        var6.append(var7 + 1)
        var7 = var4[var7]
    return (var3[0], var6)",Grasshopper
386,"def var0(var1):
    var2 = len(var1)

    def var3(var4):
        if var4 >= var2:
            yield []
        else:
            for var5 in [var4 + 1, var4 + 2]:
                for var6 in var3(var5):
                    yield ([var4 + 1] + var6)
    var7 = float('inf')
    var8 = []
    for var9 in var3(0):
        var10 = sum((var1[var11 - 1] for var11 in var9))
        if var10 < var7:
            var7 = var10
            var8 = var9
    return (var7, var8)",Grasshopper
387,"from functools import reduce

def var0(var1):
    var2 = len(var1)
    if var2 < 3:
        return (sum(var1), list(range(1, var2 + 1)))
    var3 = reduce(lambda var4, var5: [var1[var5] + min(var4[0], var4[1])] + var4, range(var2 - 2, -1, -1), [var1[var2 - 1], var1[var2 - 2] + var1[var2 - 1]])
    var6 = []
    var7 = 0
    while var7 < var2 - 1:
        if var3[0] < var3[1]:
            var6.append(var7 + 1)
            var7 += 1
        else:
            var6.append(var7 + 2)
            var7 += 2
    var6.append(var2)
    return (var3[0], [var8 + 1 for var8 in var6])",Grasshopper
