number,code,Type
863,"def z_function_three(s):
    n = len(s)
    z = [0] * n
    l = 0
    r = 0
    i = 1
    while i < n:
        if i > r:
            l = r = i
            while r < n and s[r - l] == s[r]:
                r += 1
            z[i] = r - l
            r -= 1
        else:
            k = i - l
            if z[k] < r - i + 1:
                z[i] = z[k]
            else:
                l = i
                while r < n and s[r - l] == s[r]:
                    r += 1
                z[i] = r - l
                r -= 1
        i += 1
    return z
text = input()
n = len(text)
z_array = z_function_three(text)
print(*z_array, sep=' ')",ZFunc
864,"def z_function_four(string):
    length = len(string)
    z_arr = [0] * length
    left_pos = 0
    right_pos = 0
    for k in range(1, length):
        if k > right_pos:
            left_pos = right_pos = k
            while right_pos < length and string[right_pos - left_pos] == string[right_pos]:
                right_pos += 1
            z_arr[k] = right_pos - left_pos
            right_pos -= 1
        else:
            k1 = k - left_pos
            if z_arr[k1] < right_pos - k + 1:
                z_arr[k] = z_arr[k1]
            else:
                left_pos = k
                while right_pos < length and string[right_pos - left_pos] == string[right_pos]:
                    right_pos += 1
                z_arr[k] = right_pos - left_pos
                right_pos -= 1
    return z_arr
str_in = input()
n = len(str_in)
z_values = z_function_four(str_in)
print(*z_values)",ZFunc
865,"def z_function_five(s):
    n = len(s)
    z = [0] * n
    l, r = 0, 0
    for i in range(1, n):
        if i <= r:
            k = i - l
            z[i] = min(r - i + 1, z[k])
        while i + z[i] < n and s[z[i]] == s[i + z[i]]:
            z[i] += 1
        if i + z[i] - 1 > r:
            l = i
            r = i + z[i] - 1
    return z
input_str = input()
n = len(input_str)
z_array = z_function_five(input_str)
print(*z_array)",ZFunc
866,"def z_function_six(text):
    n = len(text)
    z = [0] * n
    l = 0
    r = 0
    for i in range(1, n):
        if i > r:
            l = r = i
            while r < n and text[r - l] == text[r]:
                r += 1
            z[i] = r - l
            r -= 1
        else:
            k = i - l
            if z[k] < r - i + 1:
                z[i] = z[k]
            else:
                l = i
                while r < n and text[r - l] == text[r]:
                    r += 1
                z[i] = r - l
                r -= 1
    return z
string = input()
n = len(string)
z_result = z_function_six(string)
print(' '.join(map(str, z_result)))",ZFunc
867,"def z_function_seven(pattern):
    n = len(pattern)
    z = [0] * n
    l, r = 0, 0
    for k in range(1, n):
        if k > r:
            l = r = k
            while r < n and pattern[r - l] == pattern[r]:
                r += 1
            z[k] = r - l
            r -= 1
        else:
            k1 = k - l
            if z[k1] < r - k + 1:
                z[k] = z[k1]
            else:
                l = k
                while r < n and pattern[r - l] == pattern[r]:
                    r += 1
                z[k] = r - l
                r -= 1
    return z
input_str = input()
n = len(input_str)
z_array = z_function_seven(input_str)
print(*z_array)",ZFunc
868,"def z_function_eight(s):
    n = len(s)
    z = [0] * n
    l = 0
    r = 0
    for i in range(1, n):
        if i <= r:
            k = i - l
            z[i] = min(r - i + 1, z[k])
        while i + z[i] < n and s[z[i]] == s[i + z[i]]:
            z[i] += 1
        if i + z[i] - 1 > r:
            l = i
            r = i + z[i] - 1
    return z
text_input = input()
n = len(text_input)
z_values = z_function_eight(text_input)
print(*z_values)",ZFunc
869,"def z_function_nine(string):
    n = len(string)
    z = [0] * n
    l, r = 0, 0
    for i in range(1, n):
        if i > r:
            l = r = i
            while r < n and string[r - l] == string[r]:
                r += 1
            z[i] = r - l
            r -= 1
        else:
            k = i - l
            if z[k] < r - i + 1:
                z[i] = z[k]
            else:
                l = i
                while r < n and string[r - l] == string[r]:
                    r += 1
                z[i] = r - l
                r -= 1
    return z
str_in = input()
n = len(str_in)
z_result = z_function_nine(str_in)
print(*z_result)",ZFunc
870,"def z_function_ten(s):
    n = len(s)
    z = [0] * n
    l = 0
    r = 0
    for i in range(1, n):
        if i <= r:
            k = i - l
            z[i] = min(r - i + 1, z[k])
        while i + z[i] < n and s[z[i]] == s[i + z[i]]:
            z[i] += 1
        if i + z[i] - 1 > r:
            l = i
            r = i + z[i] - 1
    return z
input_string = input()
n = len(input_string)
z_array = z_function_ten(input_string)
print(*z_array, sep=' ')",ZFunc
871,"def z_function_v1(pattern, length):
    z = [0] * length
    left = 0
    right = 0
    for k in range(1, length):
        if k > right:
            left = right = k
            while right < length and pattern[right - left] == pattern[right]:
                right += 1
            z[k] = right - left
            right -= 1
        else:
            k1 = k - left
            if z[k1] < right - k + 1:
                z[k] = z[k1]
            else:
                left = k
                while right < length and pattern[right - left] == pattern[right]:
                    right += 1
                z[k] = right - left
                right -= 1
    return z
string_input = input()
n = len(string_input)
z_array = z_function_v1(string_input, n)
print(*z_array)",ZFunc
872,"def z_function_v2(str_input, n):
    z_values = [0] * n
    l, r = 0, 0
    i = 1
    while i < n:
        if i <= r:
            z_values[i] = min(r - i + 1, z_values[i - l])
        else:
            l = r = i
            while r < n and str_input[r - l] == str_input[r]:
                r += 1
            z_values[i] = r - l
            r -= 1
        i += 1
    return z_values
input_string = input()
len_string = len(input_string)
z_result = z_function_v2(input_string, len_string)
print(*z_result)",ZFunc
873,"def z_function_v3(text, size):
    z_arr = [0] * size
    l = 0
    r = 0
    for i in range(1, size):
        if i > r:
            l = r = i
            k = 0
            while l + k < size and text[k] == text[l + k]:
                k += 1
            z_arr[i] = k
            r = l + k - 1
        else:
            k = i - l
            if z_arr[k] < r - i + 1:
                z_arr[i] = z_arr[k]
            else:
                l = i
                k = r - i + 1
                while l + k < size and text[k] == text[l + k]:
                    k += 1
                z_arr[i] = k
                r = l + k - 1
    return z_arr
s = input()
length = len(s)
z = z_function_v3(s, length)
print(*z)",ZFunc
874,"def z_function_v4(pattern, n):
    z = [0] * n
    left = 0
    right = 0
    for k in range(1, n):
        if k > right:
            left = right = k
            while right < n and pattern[right - left] == pattern[right]:
                right += 1
            z[k] = right - left
            right -= 1
        else:
            k1 = k - left
            if z[k1] < right - k + 1:
                z[k] = z[k1]
            else:
                l = k
                r = right
                while r < n and pattern[r - l] == pattern[r]:
                  r += 1
                z[k] = r - l
                right = r - 1
    return z
input_string = input()
string_len = len(input_string)
result = z_function_v4(input_string, string_len)
print(*result)",ZFunc
875,"def z_function_v5(s, size):
    z_values = [0] * size
    l = 0
    r = 0
    for i in range(1, size):
        if i <= r:
            z_values[i] = min(r - i + 1, z_values[i - l])
        else:
            l = r = i
            k = 0
            while l + k < size and s[k] == s[l + k]:
                k += 1
            z_values[i] = k
            r = l + k - 1
    return z_values
input_str = input()
str_len = len(input_str)
z_array = z_function_v5(input_str, str_len)
print(*z_array)",ZFunc
876,"def z_function_v6(test_str, n):
    z_arr = [0] * n
    l, r = 0, 0
    for i in range(1, n):
        if i > r:
            l = r = i
            k = 0
            while l + k < n and test_str[k] == test_str[l + k]:
                k += 1
            z_arr[i] = k
            r = l + k - 1
        else:
            k = i - l
            if z_arr[k] < r - i + 1:
                z_arr[i] = z_arr[k]
            else:
                l = i
                k = r - i + 1
                while l + k < n and test_str[k] == test_str[l + k]:
                    k += 1
                z_arr[i] = k
                r = l + k - 1
    return z_arr
str_in = input()
len_str = len(str_in)
z_result = z_function_v6(str_in, len_str)
print(*z_result)",ZFunc
877,"def z_function_v7(input_str, length):
    z = [0] * length
    left = 0
    right = 0
    for k in range(1, length):
        if k > right:
            left = right = k
            while right < length and input_str[right - left] == input_str[right]:
                right += 1
            z[k] = right - left
            right -= 1
        else:
            k1 = k - left
            if z[k1] < right - k + 1:
                z[k] = z[k1]
            else:
                l = k
                r = right
                while r < length and input_str[r - l] == input_str[r]:
                    r += 1
                z[k] = r - l
                right = r - 1
    return z
s = input()
n = len(s)
z_array = z_function_v7(s, n)
print(*z_array)",ZFunc
